Date,Weekday,Month,TrainNo,TrainType,Direction,TripLine,StationID,StopSeq,ScheduledArr,FirstDep,LastArr,Period,IsHoliday,HolidayType,IsTerminal,RunMin,StationClass,SideTrackCount,IsDouble,MixIndex,SpeedDiff,PrevDelay,DelayTime,IsDelayed,IsDelayed_Research,StationName
2026-03-02,,,2021,區間快,1,1.0,3360,7.0,18:04,17:20,18:04,尖峰,0,平日,1,10.0,,,,4.0,28.0,0.0,0,0,0,彰化
2026-03-02,,,2023,區間快,1,1.0,3470,,19:17,,,尖峰,0,平日,1,,,,,3.0,17.0,2.0,2,0,1,斗六
2026-03-02,,,2033,區間快,1,2.0,3360,28.0,20:29,16:50,20:29,離峰,0,平日,1,12.0,,,,3.0,10.0,4.0,4,0,1,彰化
2026-03-02,,,207,自強,1,0.0,1040,14.0,10:27,07:08,10:27,離峰,0,平日,1,6.0,,,,3.0,4.0,0.0,0,0,0,樹林
2026-03-02,,,2101,區間,1,1.0,3420,13.0,07:18,06:21,07:18,尖峰,0,平日,1,5.0,,,,3.0,11.0,3.0,0,0,0,田中
2026-03-02,,,211,自強,1,0.0,1040,12.0,11:11,08:14,11:11,離峰,0,平日,1,6.0,,,,4.0,5.0,0.0,0,0,0,樹林
2026-03-02,,,2113,區間,1,1.0,4080,48.0,09:35,05:31,09:35,離峰,0,平日,1,4.0,,,,4.0,43.0,0.0,0,0,0,嘉義
2026-03-02,,,2114,區間,0,1.0,0900,58.0,09:36,05:00,09:36,離峰,0,平日,1,5.0,,,,3.0,2.0,1.0,0,0,0,基隆
2026-03-02,,,2116,區間,0,1.0,3300,7.0,06:09,05:44,06:09,尖峰,0,平日,1,5.0,,,,3.0,10.0,0.0,2,0,1,臺中
2026-03-02,,,212,自強,0,0.0,7000,14.0,11:51,08:31,11:51,離峰,0,平日,1,13.0,,,,3.0,57.0,0.0,0,0,0,花蓮
2026-03-02,,,2122,區間,0,1.0,3220,15.0,07:03,06:02,07:03,尖峰,0,平日,1,6.0,,,,3.0,6.0,0.0,0,0,0,后里
2026-03-02,,,2123,區間,1,1.0,4080,48.0,10:35,06:25,10:35,離峰,0,平日,1,4.0,,,,4.0,54.0,3.0,3,0,1,嘉義
2026-03-02,,,2124,區間,0,1.0,1150,48.0,08:47,04:55,08:47,尖峰,0,平日,1,4.0,,,,2.0,6.0,2.0,14,1,1,北湖
2026-03-02,,,2128,區間,0,1.0,3180,34.0,07:51,05:18,07:51,尖峰,0,平日,1,7.0,,,,2.0,5.0,0.0,4,0,1,銅鑼
2026-03-02,,,2131,區間,1,1.0,3360,14.0,09:31,08:46,09:31,離峰,0,平日,1,6.0,,,,2.0,10.0,0.0,0,0,0,彰化
2026-03-02,,,2133,區間,1,1.0,4080,74.0,11:24,05:01,11:24,離峰,0,平日,1,4.0,,,,3.0,18.0,7.0,7,1,1,嘉義
2026-03-02,,,2134,區間,0,1.0,0900,74.0,11:31,05:36,11:31,離峰,0,平日,1,5.0,,,,1.0,0.0,1.0,0,0,0,基隆
2026-03-02,,,2138,區間,0,1.0,3190,37.0,08:37,05:29,08:37,尖峰,0,平日,1,8.0,,,,1.0,2.0,12.0,0,0,0,三義
2026-03-02,,,2143,區間,1,1.0,4080,48.0,12:16,08:12,12:16,離峰,0,平日,1,4.0,,,,3.0,42.0,3.0,1,0,0,嘉義
2026-03-02,,,2144,區間,0,1.0,1150,48.0,10:41,06:44,10:41,離峰,0,平日,1,4.0,,,,2.0,7.0,6.0,6,1,1,北湖
2026-03-02,,,2146,區間,0,1.0,3300,7.0,08:55,08:25,08:55,尖峰,0,平日,1,4.0,,,,3.0,59.0,0.0,0,0,0,臺中
2026-03-02,,,215,自強,1,0.0,1040,13.0,14:03,10:32,14:03,離峰,0,平日,1,7.0,,,,4.0,6.0,0.0,0,0,0,樹林
2026-03-02,,,2153,區間,1,1.0,4080,74.0,13:19,06:58,13:19,離峰,0,平日,1,4.0,,,,4.0,30.0,0.0,0,0,0,嘉義
2026-03-02,,,2154,區間,0,1.0,0900,74.0,13:41,07:41,13:41,離峰,0,平日,1,5.0,,,,2.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,2159,區間,1,1.0,3360,14.0,12:25,11:32,12:25,離峰,0,平日,1,6.0,,,,3.0,14.0,0.0,0,0,0,彰化
2026-03-02,,,2163,區間,1,1.0,4080,48.0,14:17,10:09,14:17,離峰,0,平日,1,4.0,,,,4.0,13.0,0.0,0,0,0,嘉義
2026-03-02,,,2166,區間,0,1.0,3230,14.0,11:20,10:34,11:20,離峰,0,平日,1,4.0,,,,2.0,88.0,0.0,0,0,0,豐原
2026-03-02,,,217,傾斜式自強,1,0.0,1040,8.0,13:39,11:02,13:39,離峰,0,平日,1,6.0,,,,3.0,3.0,0.0,0,0,0,樹林
2026-03-02,,,2173,區間,1,1.0,4080,74.0,15:11,08:53,15:11,離峰,0,平日,1,4.0,,,,4.0,32.0,0.0,0,0,0,嘉義
2026-03-02,,,2174,區間,0,1.0,7360,75.0,15:55,09:50,15:55,離峰,0,平日,1,6.0,,,,3.0,10.0,5.0,4,0,1,瑞芳
2026-03-02,,,218,傾斜式自強,0,0.0,7000,8.0,13:18,10:39,13:18,離峰,0,平日,1,57.0,,,,4.0,121.0,0.0,0,0,0,花蓮
2026-03-02,,,2183,區間,1,1.0,3470,42.0,15:46,12:08,15:46,離峰,0,平日,1,5.0,,,,3.0,15.0,1.0,1,0,0,斗六
2026-03-02,,,2184,區間,0,1.0,1150,48.0,14:42,10:47,14:42,離峰,0,平日,1,3.0,,,,1.0,1.0,0.0,0,0,0,北湖
2026-03-02,,,219,傾斜式自強,1,0.0,1040,14.0,15:10,12:13,15:10,離峰,0,平日,1,6.0,,,,3.0,3.0,0.0,0,0,0,樹林
2026-03-02,,,2190,區間,0,1.0,3230,14.0,13:50,13:03,13:50,離峰,0,平日,1,4.0,,,,4.0,84.0,0.0,0,0,0,豐原
2026-03-02,,,2191,區間,1,1.0,3360,14.0,15:41,14:44,15:41,離峰,0,平日,1,6.0,,,,4.0,8.0,0.0,0,0,0,彰化
2026-03-02,,,2193,區間,1,1.0,4080,74.0,17:24,11:01,17:24,尖峰,0,平日,1,4.0,,,,3.0,40.0,0.0,0,0,0,嘉義
2026-03-02,,,2194,區間,0,1.0,0900,74.0,17:38,11:40,17:38,尖峰,0,平日,1,5.0,,,,2.0,2.0,2.0,2,0,1,基隆
2026-03-02,,,2203,區間,1,1.0,4080,48.0,18:29,14:03,18:29,尖峰,0,平日,1,4.0,,,,4.0,50.0,0.0,0,0,0,嘉義
2026-03-02,,,2204,區間,0,1.0,1150,48.0,16:41,12:39,16:41,離峰,0,平日,1,3.0,,,,1.0,2.0,0.0,0,0,0,北湖
2026-03-02,,,2213,區間,1,1.0,4080,74.0,19:26,12:54,19:26,尖峰,0,平日,1,4.0,,,,2.0,32.0,0.0,1,0,0,嘉義
2026-03-02,,,2214,區間,0,1.0,0900,74.0,20:07,13:29,20:07,離峰,0,平日,1,5.0,,,,2.0,2.0,1.0,4,0,1,基隆
2026-03-02,,,2223,區間,1,1.0,4080,48.0,20:38,16:33,20:38,離峰,0,平日,1,4.0,,,,3.0,42.0,0.0,0,0,0,嘉義
2026-03-02,,,2226,區間,0,1.0,3300,7.0,16:48,16:24,16:48,離峰,0,平日,1,4.0,,,,3.0,11.0,0.0,0,0,0,臺中
2026-03-02,,,2233,區間,1,1.0,4080,74.0,21:26,14:54,21:26,離峰,0,平日,1,4.0,,,,3.0,16.0,1.0,0,0,0,嘉義
2026-03-02,,,2234,區間,0,1.0,0900,74.0,22:08,15:27,22:08,離峰,0,平日,1,5.0,,,,2.0,5.0,0.0,0,0,0,基隆
2026-03-02,,,2236,區間,0,1.0,3300,,17:42,,,尖峰,0,平日,1,,,,,4.0,71.0,0.0,0,0,0,臺中
2026-03-02,,,2237,區間,1,1.0,3340,30.0,20:18,17:50,20:18,離峰,0,平日,1,2.0,,,,2.0,5.0,1.0,1,0,0,新烏日
2026-03-02,,,224,傾斜式自強,0,0.0,7000,17.0,14:44,11:40,14:44,離峰,0,平日,1,12.0,,,,2.0,116.0,0.0,0,0,0,花蓮
2026-03-02,,,2243,區間,1,1.0,4080,48.0,22:23,18:10,22:23,離峰,0,平日,1,4.0,,,,2.0,46.0,0.0,0,0,0,嘉義
2026-03-02,,,2244,區間,0,1.0,1150,48.0,20:54,16:39,20:54,離峰,0,平日,1,4.0,,,,1.0,2.0,0.0,0,0,0,北湖
2026-03-02,,,2253,區間,1,1.0,4080,74.0,23:20,17:02,23:20,離峰,0,平日,1,4.0,,,,2.0,15.0,4.0,3,0,1,嘉義
2026-03-02,,,2254,區間,0,1.0,0900,74.0,23:53,17:47,23:53,離峰,0,平日,1,5.0,,,,1.0,0.0,0.0,0,0,0,基隆
2026-03-02,,,2263,區間,1,1.0,4080,48.0,00:12,20:14,00:12,深夜,0,平日,1,4.0,,,,1.0,0.0,14.0,0,0,0,嘉義
2026-03-02,,,2267,區間,1,1.0,3390,18.0,23:30,22:20,23:30,離峰,0,平日,1,5.0,,,,1.0,1.0,0.0,0,0,0,員林
2026-03-02,,,2269,區間,1,1.0,3430,27.0,00:25,22:18,00:25,深夜,0,平日,1,6.0,,,,1.0,0.0,3.0,3,0,1,二水
2026-03-02,,,2272,區間,0,1.0,3230,24.0,21:25,19:32,21:25,離峰,0,平日,1,4.0,,,,3.0,22.0,2.0,2,0,1,豐原
2026-03-02,,,2275,區間,1,1.0,3360,58.0,00:03,19:18,00:03,深夜,0,平日,1,-1433.0,,,,1.0,0.0,0.0,4,0,1,彰化
2026-03-02,,,228,傾斜式自強,0,0.0,7000,14.0,15:45,12:50,15:45,離峰,0,平日,1,41.0,,,,5.0,35.0,0.0,0,0,0,花蓮
2026-03-02,,,2294,區間,0,0.0,3360,17.0,23:26,22:04,23:26,離峰,0,平日,1,6.0,,,,3.0,15.0,0.0,0,0,0,彰化
2026-03-02,,,231,傾斜式自強,1,0.0,1040,8.0,19:25,16:45,19:25,尖峰,0,平日,1,6.0,,,,5.0,7.0,0.0,0,0,0,樹林
2026-03-02,,,232,自強,0,0.0,6220,12.0,17:02,13:53,17:02,尖峰,0,平日,1,5.0,,,,3.0,9.0,0.0,0,0,0,壽豐
2026-03-02,,,235,傾斜式自強,1,0.0,1040,17.0,21:38,18:33,21:38,離峰,0,平日,1,6.0,,,,4.0,12.0,0.0,0,0,0,樹林
2026-03-02,,,241,自強,1,0.0,1040,16.0,23:52,20:16,23:52,離峰,0,平日,1,7.0,,,,4.0,13.0,0.0,0,0,0,樹林
2026-03-02,,,248,傾斜式自強,0,0.0,7000,8.0,21:43,19:05,21:43,離峰,0,平日,1,57.0,,,,4.0,111.0,0.0,0,0,0,花蓮
2026-03-02,,,2501,區間,1,2.0,3360,8.0,05:41,05:01,05:41,深夜,0,平日,1,8.0,,,,4.0,5.0,1.0,1,0,0,彰化
2026-03-02,,,2502,區間,0,2.0,1210,15.0,06:16,05:00,06:16,尖峰,0,平日,1,6.0,,,,2.0,3.0,0.0,1,0,0,新竹
2026-03-02,,,2503,區間,1,2.0,3360,22.0,06:53,04:53,06:53,尖峰,0,平日,1,8.0,,,,3.0,5.0,0.0,0,0,0,彰化
2026-03-02,,,2504,區間,0,2.0,1150,27.0,07:31,05:04,07:31,尖峰,0,平日,1,3.0,,,,1.0,1.0,3.0,5,1,1,北湖
2026-03-02,,,2507,區間,1,2.0,3360,22.0,07:30,05:31,07:30,尖峰,0,平日,1,8.0,,,,3.0,8.0,0.0,0,0,0,彰化
2026-03-02,,,2512,區間,0,2.0,1210,22.0,08:12,06:09,08:12,尖峰,0,平日,1,6.0,,,,3.0,25.0,0.0,0,0,0,新竹
2026-03-02,,,2513,區間,1,2.0,3360,22.0,10:28,08:23,10:28,離峰,0,平日,1,8.0,,,,3.0,8.0,0.0,0,0,0,彰化
2026-03-02,,,2514,區間,0,2.0,1210,22.0,09:21,07:17,09:21,離峰,0,平日,1,6.0,,,,2.0,25.0,0.0,1,0,0,新竹
2026-03-02,,,2517,區間,1,2.0,3360,26.0,11:08,08:42,11:08,離峰,0,平日,1,8.0,,,,4.0,11.0,5.0,4,0,1,彰化
2026-03-02,,,2518,區間,0,2.0,1210,28.0,10:10,07:35,10:10,離峰,0,平日,1,6.0,,,,4.0,46.0,10.0,10,1,1,新竹
2026-03-02,,,2521,區間,1,2.0,3360,22.0,12:14,10:05,12:14,離峰,0,平日,1,8.0,,,,3.0,14.0,1.0,1,0,0,彰化
2026-03-02,,,2522,區間,0,2.0,1150,27.0,11:49,09:25,11:49,離峰,0,平日,1,4.0,,,,1.0,2.0,0.0,0,0,0,北湖
2026-03-02,,,2523,區間,1,2.0,3360,22.0,13:20,11:13,13:20,離峰,0,平日,1,9.0,,,,4.0,10.0,0.0,0,0,0,彰化
2026-03-02,,,2524,區間,0,2.0,1250,18.0,12:14,10:23,12:14,離峰,0,平日,1,5.0,,,,4.0,10.0,4.0,4,0,1,竹南
2026-03-02,,,2527,區間,1,2.0,3360,18.0,14:24,12:34,14:24,離峰,0,平日,1,9.0,,,,5.0,13.0,0.0,0,0,0,彰化
2026-03-02,,,2528,區間,0,2.0,1250,18.0,12:43,11:03,12:43,離峰,0,平日,1,5.0,,,,4.0,10.0,0.0,0,0,0,竹南
2026-03-02,,,2531,區間,1,2.0,3360,18.0,15:15,13:31,15:15,離峰,0,平日,1,10.0,,,,4.0,8.0,1.0,1,0,0,彰化
2026-03-02,,,2532,區間,0,2.0,1250,18.0,13:43,11:58,13:43,離峰,0,平日,1,5.0,,,,3.0,9.0,0.0,0,0,0,竹南
2026-03-02,,,2533,區間,1,2.0,3360,18.0,16:07,14:31,16:07,離峰,0,平日,1,8.0,,,,4.0,40.0,0.0,0,0,0,彰化
2026-03-02,,,2534,區間,0,2.0,1210,22.0,15:02,12:58,15:02,離峰,0,平日,1,6.0,,,,3.0,25.0,4.0,4,0,1,新竹
2026-03-02,,,2538,區間,0,2.0,1150,27.0,16:28,13:50,16:28,離峰,0,平日,1,4.0,,,,1.0,2.0,0.0,0,0,0,北湖
2026-03-02,,,2539,區間,1,2.0,3360,18.0,18:08,16:22,18:08,尖峰,0,平日,1,8.0,,,,4.0,28.0,1.0,0,0,0,彰化
2026-03-02,,,2540,區間,0,2.0,1250,18.0,16:09,14:33,16:09,離峰,0,平日,1,5.0,,,,3.0,9.0,1.0,1,0,0,竹南
2026-03-02,,,2541,區間,1,2.0,3360,24.0,18:22,16:10,18:22,尖峰,0,平日,1,8.0,,,,4.0,28.0,1.0,1,0,0,彰化
2026-03-02,,,2543,區間,1,2.0,3360,27.0,19:29,16:59,19:29,尖峰,0,平日,1,12.0,,,,5.0,17.0,1.0,0,0,0,彰化
2026-03-02,,,2544,區間,0,2.0,1210,22.0,18:34,16:16,18:34,尖峰,0,平日,1,6.0,,,,3.0,39.0,1.0,0,0,0,新竹
2026-03-02,,,2551,區間,1,2.0,3360,22.0,21:41,19:44,21:41,離峰,0,平日,1,8.0,,,,2.0,8.0,0.0,0,0,0,彰化
2026-03-02,,,2552,區間,0,2.0,1210,,19:49,,,尖峰,0,平日,1,,,,,4.0,24.0,1.0,3,0,1,新竹
2026-03-02,,,2553,區間,1,2.0,3360,22.0,22:35,20:31,22:35,離峰,0,平日,1,10.0,,,,3.0,8.0,0.0,0,0,0,彰化
2026-03-02,,,256,傾斜式自強,0,0.0,7000,10.0,00:23,21:39,00:23,深夜,0,平日,1,-1383.0,,,,2.0,1398.0,3.0,3,0,1,花蓮
2026-03-02,,,2561,區間,1,2.0,2230,20.0,23:40,21:55,23:40,離峰,0,平日,1,4.0,,,,2.0,2.0,0.0,12,1,1,沙鹿
2026-03-02,,,2562,區間,0,2.0,1210,22.0,23:59,22:02,23:59,離峰,0,平日,1,6.0,,,,2.0,3.0,0.0,6,1,1,新竹
2026-03-02,,,2601,區間,1,,3230,20.0,07:04,05:38,07:04,尖峰,0,平日,1,4.0,,,,3.0,19.0,0.0,0,0,0,豐原
2026-03-02,,,2603,區間,1,,3230,20.0,07:47,06:18,07:47,尖峰,0,平日,1,4.0,,,,3.0,19.0,2.0,0,0,0,豐原
2026-03-02,,,2604,區間,0,,2170,23.0,10:06,08:16,10:06,離峰,0,平日,1,7.0,,,,2.0,10.0,1.0,1,0,0,通霄
2026-03-02,,,2606,區間,0,,2170,16.0,11:03,09:37,11:03,離峰,0,平日,1,7.0,,,,3.0,3.0,2.0,1,0,0,通霄
2026-03-02,,,2607,區間,1,,3230,23.0,08:32,07:00,08:32,尖峰,0,平日,1,4.0,,,,2.0,42.0,2.0,1,0,0,豐原
2026-03-02,,,2608,區間,0,,2170,23.0,12:36,10:51,12:36,離峰,0,平日,1,7.0,,,,3.0,8.0,0.0,0,0,0,通霄
2026-03-02,,,2609,區間,1,,3300,13.0,09:23,08:25,09:23,離峰,0,平日,1,4.0,,,,3.0,85.0,1.0,2,0,1,臺中
2026-03-02,,,2610,區間,0,,2200,20.0,14:00,12:36,14:00,離峰,0,平日,1,6.0,,,,3.0,38.0,1.0,0,0,0,大甲
2026-03-02,,,2611,區間,1,,3230,30.0,10:41,08:28,10:41,離峰,0,平日,1,4.0,,,,2.0,22.0,0.0,0,0,0,豐原
2026-03-02,,,2612,區間,0,,2200,20.0,15:01,13:36,15:01,離峰,0,平日,1,6.0,,,,1.0,1.0,1.0,0,0,0,大甲
2026-03-02,,,2613,區間,1,,3230,23.0,12:23,10:39,12:23,離峰,0,平日,1,4.0,,,,2.0,19.0,0.0,0,0,0,豐原
2026-03-02,,,2614,區間,0,,2170,23.0,15:56,14:11,15:56,離峰,0,平日,1,7.0,,,,2.0,2.0,0.0,0,0,0,通霄
2026-03-02,,,2615,區間,1,,3230,23.0,13:16,11:22,13:16,離峰,0,平日,1,4.0,,,,4.0,84.0,0.0,0,0,0,豐原
2026-03-02,,,2617,區間,1,,3230,23.0,14:32,12:51,14:32,離峰,0,平日,1,4.0,,,,3.0,22.0,0.0,0,0,0,豐原
2026-03-02,,,2619,區間,1,,3160,26.0,16:49,14:38,16:49,離峰,0,平日,1,6.0,,,,3.0,22.0,2.0,2,0,1,苗栗
2026-03-02,,,2621,區間,1,,3230,20.0,17:01,15:36,17:01,尖峰,0,平日,1,4.0,,,,4.0,22.0,0.0,0,0,0,豐原
2026-03-02,,,2622,區間,0,,2170,29.0,19:24,17:02,19:24,尖峰,0,平日,1,7.0,,,,3.0,2.0,1.0,1,0,0,通霄
2026-03-02,,,2627,區間,1,,3230,20.0,20:03,18:33,20:03,離峰,0,平日,1,4.0,,,,2.0,19.0,0.0,0,0,0,豐原
2026-03-02,,,2633,區間,1,,3230,23.0,22:35,20:49,22:35,離峰,0,平日,1,4.0,,,,2.0,19.0,0.0,0,0,0,豐原
2026-03-02,,,2702,區間快,0,0.0,3360,9.0,07:11,05:40,07:11,尖峰,0,平日,1,13.0,,,,3.0,8.0,3.0,1,0,0,彰化
2026-03-02,,,271,傾斜式自強,1,1.0,3360,14.0,14:52,10:18,14:52,離峰,0,平日,1,12.0,,,,5.0,13.0,0.0,0,0,0,彰化
2026-03-02,,,272,自強,0,1.0,7000,26.0,10:43,05:25,10:43,離峰,0,平日,1,13.0,,,,3.0,78.0,0.0,0,0,0,花蓮
2026-03-02,,,273,傾斜式自強,1,1.0,3360,10.0,18:39,14:18,18:39,尖峰,0,平日,1,13.0,,,,4.0,28.0,2.0,2,0,1,彰化
2026-03-02,,,278,自強,0,2.0,7000,19.0,11:55,06:48,11:55,離峰,0,平日,1,57.0,,,,3.0,57.0,6.0,3,0,1,花蓮
2026-03-02,,,280,自強,0,1.0,7000,14.0,12:11,06:56,12:11,離峰,0,平日,1,58.0,,,,3.0,22.0,2.0,0,0,0,花蓮
2026-03-02,,,282,傾斜式自強,0,1.0,7000,10.0,19:59,15:42,19:59,尖峰,0,平日,1,57.0,,,,4.0,52.0,0.0,0,0,0,花蓮
2026-03-02,,,283,自強,1,1.0,3470,18.0,23:08,17:17,23:08,離峰,0,平日,1,15.0,,,,2.0,11.0,0.0,0,0,0,斗六
2026-03-02,,,285,自強,1,2.0,3360,19.0,23:25,18:15,23:25,離峰,0,平日,1,16.0,,,,3.0,15.0,0.0,0,0,0,彰化
2026-03-02,,,288,傾斜式自強,0,1.0,7000,14.0,23:39,19:10,23:39,離峰,0,平日,1,57.0,,,,2.0,51.0,0.0,0,0,0,花蓮
2026-03-02,,,3003,區間快,1,0.0,6000,19.0,09:45,06:27,09:45,離峰,0,平日,1,6.0,,,,4.0,9.0,2.0,2,0,1,臺東
2026-03-02,,,3005,區間快,1,1.0,6000,32.0,11:42,06:05,11:42,離峰,0,平日,1,6.0,,,,4.0,36.0,2.0,3,0,1,臺東
2026-03-02,,,301,自強,1,0.0,7000,15.0,10:59,06:30,10:59,離峰,0,平日,1,37.0,,,,3.0,78.0,0.0,0,0,0,花蓮
2026-03-02,,,3010,區間快,0,1.0,3230,30.0,16:09,11:14,16:09,離峰,0,平日,1,6.0,,,,4.0,88.0,0.0,0,0,0,豐原
2026-03-02,,,3018,區間快,0,0.0,4340,17.0,14:12,11:08,14:12,離峰,0,平日,1,11.0,,,,3.0,22.0,0.0,0,0,0,新左營
2026-03-02,,,3021,區間快,1,0.0,6000,18.0,20:14,17:15,20:14,離峰,0,平日,1,6.0,,,,3.0,17.0,1.0,0,0,0,臺東
2026-03-02,,,3023,區間快,1,0.0,5120,29.0,19:29,15:39,19:29,尖峰,0,平日,1,5.0,,,,3.0,26.0,0.0,0,0,0,枋寮
2026-03-02,,,3028,區間快,0,0.0,3360,36.0,19:52,14:22,19:52,尖峰,0,平日,1,11.0,,,,5.0,17.0,0.0,0,0,0,彰化
2026-03-02,,,3031,區間快,1,0.0,5050,17.0,20:30,18:47,20:30,離峰,0,平日,1,8.0,,,,3.0,7.0,0.0,0,0,0,潮州
2026-03-02,,,3032,區間快,0,0.0,4220,14.0,18:35,16:44,18:35,尖峰,0,平日,1,18.0,,,,4.0,30.0,0.0,0,0,0,臺南
2026-03-02,,,3038,區間快,0,0.0,4340,22.0,20:07,17:00,20:07,離峰,0,平日,1,5.0,,,,3.0,7.0,0.0,0,0,0,新左營
2026-03-02,,,304,自強,0,0.0,4340,16.0,09:57,07:16,09:57,離峰,0,平日,1,8.0,,,,2.0,21.0,0.0,0,0,0,新左營
2026-03-02,,,3052,區間快,0,0.0,4340,14.0,06:30,05:13,06:30,尖峰,0,平日,1,9.0,,,,4.0,6.0,0.0,0,0,0,新左營
2026-03-02,,,3053,區間快,1,0.0,5120,14.0,09:07,07:42,09:07,離峰,0,平日,1,5.0,,,,2.0,26.0,0.0,1,0,0,枋寮
2026-03-02,,,3054,區間快,0,0.0,4340,14.0,07:47,06:25,07:47,尖峰,0,平日,1,10.0,,,,3.0,7.0,0.0,0,0,0,新左營
2026-03-02,,,3057,區間快,1,0.0,5120,14.0,11:45,10:13,11:45,離峰,0,平日,1,5.0,,,,3.0,26.0,1.0,0,0,0,枋寮
2026-03-02,,,3058,區間快,0,0.0,4340,14.0,08:55,07:34,08:55,尖峰,0,平日,1,9.0,,,,4.0,7.0,0.0,0,0,0,新左營
2026-03-02,,,306,自強,0,0.0,4340,25.0,11:00,06:21,11:00,離峰,0,平日,1,8.0,,,,4.0,24.0,1.0,0,0,0,新左營
2026-03-02,,,3061,區間快,1,0.0,5120,22.0,13:14,11:20,13:14,離峰,0,平日,1,5.0,,,,2.0,46.0,0.0,3,0,1,枋寮
2026-03-02,,,3062,區間快,0,0.0,4340,14.0,10:02,08:36,10:02,離峰,0,平日,1,9.0,,,,3.0,21.0,0.0,0,0,0,新左營
2026-03-02,,,3063,區間快,1,0.0,5120,14.0,14:36,13:15,14:36,離峰,0,平日,1,5.0,,,,3.0,62.0,0.0,0,0,0,枋寮
2026-03-02,,,3064,區間快,0,0.0,4340,14.0,11:08,09:42,11:08,離峰,0,平日,1,9.0,,,,4.0,24.0,0.0,0,0,0,新左營
2026-03-02,,,3067,區間快,1,0.0,5120,14.0,15:43,14:13,15:43,離峰,0,平日,1,5.0,,,,2.0,75.0,0.0,1,0,0,枋寮
2026-03-02,,,3071,區間快,1,0.0,5120,22.0,16:39,14:56,16:39,離峰,0,平日,1,5.0,,,,2.0,14.0,0.0,0,0,0,枋寮
2026-03-02,,,3072,區間快,0,0.0,4340,14.0,13:41,12:12,13:41,離峰,0,平日,1,10.0,,,,4.0,7.0,0.0,0,0,0,新左營
2026-03-02,,,3074,區間快,0,0.0,4340,22.0,15:39,13:59,15:39,離峰,0,平日,1,4.0,,,,4.0,22.0,0.0,0,0,0,新左營
2026-03-02,,,308,自強,0,0.0,4340,25.0,15:01,10:24,15:01,離峰,0,平日,1,8.0,,,,4.0,22.0,0.0,0,0,0,新左營
2026-03-02,,,3111,區間,1,0.0,5050,29.0,07:09,05:24,07:09,尖峰,0,平日,1,5.0,,,,5.0,12.0,0.0,0,0,0,潮州
2026-03-02,,,3117,區間,1,0.0,5050,39.0,07:33,05:02,07:33,尖峰,0,平日,1,5.0,,,,5.0,12.0,0.0,0,0,0,潮州
2026-03-02,,,3118,區間,0,1.0,3220,60.0,09:47,05:05,09:47,離峰,0,平日,1,6.0,,,,1.0,3.0,0.0,2,0,1,后里
2026-03-02,,,3127,區間,1,0.0,5050,43.0,08:43,05:35,08:43,尖峰,0,平日,1,5.0,,,,3.0,2.0,0.0,0,0,0,潮州
2026-03-02,,,3128,區間,0,1.0,3220,73.0,10:41,05:00,10:41,離峰,0,平日,1,6.0,,,,1.0,3.0,0.0,0,0,0,后里
2026-03-02,,,313,自強,1,0.0,6000,16.0,17:29,14:36,17:29,尖峰,0,平日,1,6.0,,,,2.0,15.0,0.0,0,0,0,臺東
2026-03-02,,,3131,區間,1,0.0,5050,52.0,08:57,05:11,08:57,尖峰,0,平日,1,5.0,,,,3.0,2.0,0.0,0,0,0,潮州
2026-03-02,,,3132,區間,0,1.0,1150,90.0,12:32,05:16,12:32,離峰,0,平日,1,4.0,,,,1.0,2.0,0.0,0,0,0,北湖
2026-03-02,,,3137,區間,1,0.0,5050,59.0,09:31,05:01,09:31,離峰,0,平日,1,5.0,,,,4.0,9.0,0.0,0,0,0,潮州
2026-03-02,,,3138,區間,0,1.0,3220,73.0,11:43,05:49,11:43,離峰,0,平日,1,6.0,,,,1.0,3.0,0.0,0,0,0,后里
2026-03-02,,,314,自強,0,0.0,4340,9.0,15:50,13:41,15:50,離峰,0,平日,1,8.0,,,,4.0,22.0,0.0,0,0,0,新左營
2026-03-02,,,3140,區間,0,0.0,4340,20.0,07:25,06:16,07:25,尖峰,0,平日,1,4.0,,,,3.0,7.0,0.0,0,0,0,新左營
2026-03-02,,,3141,區間,1,0.0,5050,46.0,10:18,06:53,10:18,離峰,0,平日,1,5.0,,,,3.0,6.0,0.0,0,0,0,潮州
2026-03-02,,,3143,區間,1,0.0,4080,17.0,07:19,05:43,07:19,尖峰,0,平日,1,4.0,,,,3.0,32.0,3.0,0,0,0,嘉義
2026-03-02,,,3145,區間,1,0.0,5000,15.0,10:21,09:31,10:21,離峰,0,平日,1,4.0,,,,3.0,10.0,0.0,4,0,1,屏東
2026-03-02,,,3147,區間,1,1.0,5050,73.0,11:07,05:23,11:07,離峰,0,平日,1,5.0,,,,5.0,6.0,1.0,0,0,0,潮州
2026-03-02,,,3148,區間,0,1.0,3220,73.0,12:39,07:04,12:39,離峰,0,平日,1,6.0,,,,1.0,3.0,0.0,0,0,0,后里
2026-03-02,,,3151,區間,1,0.0,5050,43.0,11:34,08:24,11:34,離峰,0,平日,1,5.0,,,,5.0,6.0,0.0,0,0,0,潮州
2026-03-02,,,3157,區間,1,1.0,5050,,12:09,,,離峰,0,平日,1,,,,,4.0,9.0,0.0,0,0,0,潮州
